RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002617	SAMN02789576	GTEX-ZAK1-0126-SM-5IJD3
RES00002747	SAMN02789741	GTEX-ZAK1-0226-SM-5CVMX
RES00002746	SAMN02789024	GTEX-ZAK1-0426-SM-5J1MS
RES00002618	SAMN02791700	GTEX-ZAK1-0526-SM-5K7X4
RES00002880	SAMN02793646	GTEX-ZAK1-0626-SM-5HL8E
RES00002611	SAMN02787852	GTEX-ZAK1-0726-SM-5HL8Q
RES00002865	SAMN02793098	GTEX-ZAK1-1126-SM-5PNXU
RES00002735	SAMN02789713	GTEX-ZAK1-1226-SM-5Q5AA
RES00002745	SAMN11824080	GTEX-ZAK1-1326-SM-EVYAS
RES00002741	SAMN02790578	GTEX-ZAK1-1526-SM-5S2OV
RES00002614	SAMN02790835	GTEX-ZAK1-1826-SM-5HL93
RES00002734	SAMN02791638	GTEX-ZAK1-2326-SM-5CVMY
RES00002615	SAMN11828963	GTEX-ZAK1-2426-SM-EXOHM
RES00002616	SAMN02791448	GTEX-ZAK1-2526-SM-5S2N7
RES00002868	SAMN02789232	GTEX-ZAK1-2926-SM-5HL9S
RES00002881	SAMN02792299	GTEX-ZAK1-3026-SM-5S2MJ
RES00002619	SAMN02787602	GTEX-ZAK1-3126-SM-5S2O8
RES00002897	SAMN02791481	GTEX-ZAKK-0326-SM-5EGHA
RES00002951	SAMN02789171	GTEX-ZAKK-0426-SM-5EGHB
RES00002896	SAMN02790554	GTEX-ZAKK-0526-SM-5EGHC
RES00002842	SAMN02791724	GTEX-ZC5H-0004-SM-4WAXK
RES00002748	SAMN02788116	GTEX-ZC5H-0005-SM-4WAXM
RES00002749	SAMN02791569	GTEX-ZC5H-0008-SM-4WAX8
RES00002751	SAMN02789633	GTEX-ZC5H-0126-SM-4WAYL
RES00002750	SAMN02791817	GTEX-ZC5H-0226-SM-4WAY9
RES00002841	SAMN02788170	GTEX-ZC5H-0326-SM-5HL9F
RES00002753	SAMN02790808	GTEX-ZC5H-0426-SM-5HL9R
RES00002752	SAMN02791390	GTEX-ZC5H-0526-SM-5HL9E
RES00002761	SAMN02790133	GTEX-ZC5H-0626-SM-5LU9K
RES00002757	SAMN02789878	GTEX-ZC5H-0826-SM-5N9FH
RES00002755	SAMN02791235	GTEX-ZC5H-0926-SM-5CVMZ
RES00002905	SAMN02788169	GTEX-ZC5H-1026-SM-5CVN1
RES00002756	SAMN02792933	GTEX-ZC5H-1326-SM-5HL7E
RES00002754	SAMN02789655	GTEX-ZC5H-1526-SM-5HL9Y
RES00002849	SAMN02787260	GTEX-ZC5H-1626-SM-5HL7L
RES00003066	SAMN02793732	GTEX-ZC5H-1726-SM-5HL7X
RES00002848	SAMN02789735	GTEX-ZC5H-2026-SM-5CVN2
RES00002846	SAMN02788179	GTEX-ZC5H-2226-SM-4WAWS
RES00002851	SAMN02791248	GTEX-ZC5H-2326-SM-4WAYT
RES00002850	SAMN02791928	GTEX-ZC5H-2426-SM-4WAZ6
RES00002759	SAMN02793189	GTEX-ZC5H-2626-SM-5J2MG
RES00002965	SAMN02790666	GTEX-ZC5H-2726-SM-5KLZW
RES00002795	SAMN02791060	GTEX-ZDTS-0001-SM-4WAXW
RES00002558	SAMN02793729	GTEX-ZDTS-0006-SM-4WAYZ
RES00002577	SAMN02788290	GTEX-ZDTS-0008-SM-4E3I8
RES00002560	SAMN02789068	GTEX-ZDTS-0126-SM-4WAY5
RES00002561	SAMN02787601	GTEX-ZDTS-0226-SM-5HL7Q
RES00002564	SAMN02787341	GTEX-ZDTS-0326-SM-5HL83
RES00002563	SAMN02792689	GTEX-ZDTS-0426-SM-4WAYH
RES00002562	SAMN02789766	GTEX-ZDTS-0526-SM-4WKH9
RES00002572	SAMN02789242	GTEX-ZDTS-0826-SM-4WKHL
RES00002567	SAMN04597518	GTEX-ZDTS-0926-SM-5YY9D
RES00002568	SAMN02788536	GTEX-ZDTS-1026-SM-4WAXS
RES00002565	SAMN02793043	GTEX-ZDTS-1226-SM-4WKGL
RES00002566	SAMN04597284	GTEX-ZDTS-1326-SM-6LLHE
RES00002580	SAMN02791404	GTEX-ZDTS-1426-SM-5K7WC
RES00002586	SAMN02788289	GTEX-ZDTS-1826-SM-5S2N6
RES00002588	SAMN02790066	GTEX-ZDTS-2726-SM-5L3E2
RES00002795	SAMN02793343	GTEX-ZDTT-0004-SM-4WKG3
RES00002558	SAMN02792787	GTEX-ZDTT-0006-SM-4WKFP
RES00002577	SAMN02793615	GTEX-ZDTT-0008-SM-4E3K5
RES00002579	SAMN02792938	GTEX-ZDTT-0126-SM-4WKHA
RES00002580	SAMN02789776	GTEX-ZDTT-0226-SM-4WKHM
RES00002565	SAMN02788825	GTEX-ZDTT-0326-SM-4WKF9
RES00002572	SAMN02790820	GTEX-ZDTT-0426-SM-4WKFL
RES00002586	SAMN02792031	GTEX-ZDTT-0526-SM-5HL4M
RES00002566	SAMN02789028	GTEX-ZDTT-0726-SM-4WKFK
RES00002568	SAMN02792796	GTEX-ZDTT-0926-SM-5J2MS
RES00002569	SAMN02793774	GTEX-ZDTT-1026-SM-5KM19
RES00002585	SAMN02790768	GTEX-ZDTT-1126-SM-4WKFW
RES00002583	SAMN02789334	GTEX-ZDTT-1226-SM-4WKG9
RES00002582	SAMN02791226	GTEX-ZDTT-1326-SM-4WKFH
RES00002587	SAMN02789862	GTEX-ZDTT-1726-SM-5HL69
RES00002578	SAMN02791685	GTEX-ZDTT-1926-SM-5HL5W
RES00002570	SAMN02790720	GTEX-ZDTT-2026-SM-5K7TY
RES00002589	SAMN11825476	GTEX-ZDTT-2126-SM-DKPOM
RES00002563	SAMN02790381	GTEX-ZDTT-2426-SM-4WKFX
RES00002561	SAMN02793103	GTEX-ZDTT-2626-SM-5S2OP
RES00002560	SAMN02789436	GTEX-ZDTT-2726-SM-4WKF8
RES00002558	SAMN02790286	GTEX-ZDXO-0006-SM-4WKGF
RES00002577	SAMN02790482	GTEX-ZDXO-0008-SM-4E3HR
RES00002559	SAMN02791733	GTEX-ZDXO-0011-R10a-SM-4WWD8
RES00002658	SAMN02793287	GTEX-ZDXO-0011-R11a-SM-4WWD9
RES00002667	SAMN02790848	GTEX-ZDXO-0011-R1a-SM-4WKF4
RES00002723	SAMN02793029	GTEX-ZDXO-0011-R2b-SM-4WKFG
RES00002725	SAMN02791706	GTEX-ZDXO-0011-R3a-SM-4WKFS
RES00002659	SAMN02792896	GTEX-ZDXO-0011-R5a-SM-4WKG5
RES00002660	SAMN02791674	GTEX-ZDXO-0011-R6a-SM-4WWCT
RES00002661	SAMN02792734	GTEX-ZDXO-0011-R7a-SM-4WWCU
RES00002662	SAMN02788029	GTEX-ZDXO-0011-R8a-SM-4WWD7
RES00002589	SAMN02789636	GTEX-ZDXO-0126-SM-5S2ND
RES00002724	SAMN02791526	GTEX-ZDXO-0226-SM-4WKH7
RES00002562	SAMN02789911	GTEX-ZDXO-0326-SM-4WKHJ
RES00002565	SAMN02793068	GTEX-ZDXO-0426-SM-4WKF6
RES00002566	SAMN02790929	GTEX-ZDXO-0726-SM-57WBT
RES00002568	SAMN02787406	GTEX-ZDXO-1326-SM-57WBS
RES00002574	SAMN02791036	GTEX-ZDXO-1426-SM-4WKHG
RES00002567	SAMN02790559	GTEX-ZDXO-1726-SM-5HL6L
RES00002564	SAMN02789850	GTEX-ZDXO-1926-SM-5E45Q
RES00002575	SAMN02793699	GTEX-ZDXO-2126-SM-4WKFI
RES00002586	SAMN02793253	GTEX-ZDXO-2326-SM-5LU9W
RES00002561	SAMN02787389	GTEX-ZDXO-2426-SM-5S2NJ
RES00002580	SAMN02791415	GTEX-ZDXO-2726-SM-4WKFA
RES00002576	SAMN02789660	GTEX-ZDXO-2926-SM-4WKFM
RES00002560	SAMN02792562	GTEX-ZDXO-3026-SM-5J1N5
RES00002572	SAMN02790515	GTEX-ZDXO-3126-SM-5IJDF
RES00002537	SAMN02792825	GTEX-ZDYS-0002-SM-4WKGR
RES00002620	SAMN02791265	GTEX-ZDYS-0008-SM-4E3IX
RES00002628	SAMN02793282	GTEX-ZDYS-0126-SM-5HL6X
RES00002622	SAMN02787346	GTEX-ZDYS-0226-SM-5HL4K
RES00002623	SAMN02788309	GTEX-ZDYS-0326-SM-5HL4W
RES00002540	SAMN02790602	GTEX-ZDYS-0426-SM-5IJEQ
RES00002621	SAMN02792828	GTEX-ZDYS-0526-SM-5L3EE
RES00002539	SAMN02792364	GTEX-ZDYS-0626-SM-5J2N5
RES00002545	SAMN02791732	GTEX-ZDYS-0726-SM-4WKGN
RES00002544	SAMN02791468	GTEX-ZDYS-0826-SM-4WWCR
RES00002543	SAMN02791477	GTEX-ZDYS-0926-SM-4WWCS
RES00002541	SAMN02793193	GTEX-ZDYS-1026-SM-4WKHC
RES00002627	SAMN02789417	GTEX-ZDYS-1126-SM-5K7UB
RES00002552	SAMN02787860	GTEX-ZDYS-1226-SM-5IJF3
RES00002553	SAMN02791726	GTEX-ZDYS-1326-SM-5IJFF
RES00002557	SAMN02790311	GTEX-ZDYS-1526-SM-4WKFY
RES00002624	SAMN02788815	GTEX-ZDYS-1626-SM-4WKGB
RES00002556	SAMN02788011	GTEX-ZDYS-1726-SM-5HL4Y
RES00002546	SAMN02790713	GTEX-ZDYS-1926-SM-5HL59
RES00002555	SAMN02793334	GTEX-ZDYS-2026-SM-5HL5L
RES00002554	SAMN11823634	GTEX-ZDYS-2126-SM-5S2P2
RES00002547	SAMN02791979	GTEX-ZDYS-2226-SM-5S2MI
RES00002551	SAMN02792211	GTEX-ZDYS-2326-SM-4WKG6
RES00002548	SAMN02793274	GTEX-ZDYS-2426-SM-4WKGI
RES00002542	SAMN02793798	GTEX-ZDYS-2526-SM-4WKGU
RES00002609	SAMN02790028	GTEX-ZE7O-0006-SM-51MTA
RES00002610	SAMN02789419	GTEX-ZE7O-0008-SM-4E3JQ
RES00002876	SAMN02793139	GTEX-ZE7O-0011-R10a-SM-57WAZ
RES00002925	SAMN02789578	GTEX-ZE7O-0011-R11a-SM-57WBC
RES00002861	SAMN02789141	GTEX-ZE7O-0011-R1a-SM-57WDM
RES00002878	SAMN02788341	GTEX-ZE7O-0011-R5a-SM-57WBO
RES00002879	SAMN02787484	GTEX-ZE7O-0011-R6a-SM-57WCI
RES00002926	SAMN02790275	GTEX-ZE7O-0011-R7a-SM-57WCU
RES00002617	SAMN02791739	GTEX-ZE7O-0126-SM-57WC1
RES00002747	SAMN02788487	GTEX-ZE7O-0226-SM-5S2N1
RES00002618	SAMN02789467	GTEX-ZE7O-0326-SM-51MTH
RES00002865	SAMN02787509	GTEX-ZE7O-0626-SM-57WCD
RES00002733	SAMN02788931	GTEX-ZE7O-0826-SM-57WCP
RES00002611	SAMN02790351	GTEX-ZE7O-1126-SM-57WC8
RES00002612	SAMN02791747	GTEX-ZE7O-1526-SM-5J1NH
RES00002615	SAMN02788456	GTEX-ZE7O-2426-SM-57WD7
RES00002740	SAMN02793696	GTEX-ZE7O-2626-SM-51MSS
RES00002880	SAMN02787295	GTEX-ZE7O-2726-SM-51MT5
RES00003058	SAMN02790130	GTEX-ZE7O-2926-SM-51MSG
RES00002742	SAMN02787605	GTEX-ZE7O-3026-SM-51MS4
RES00002881	SAMN02792468	GTEX-ZE7O-3126-SM-5HL5X
RES00002558	SAMN02788577	GTEX-ZE9C-0006-SM-4WKG2
RES00002577	SAMN02788140	GTEX-ZE9C-0008-SM-4E3K6
RES00002658	SAMN02790974	GTEX-ZE9C-0011-R11a-SM-4WKGG
RES00002723	SAMN02787409	GTEX-ZE9C-0011-R2a-SM-4WKGH
RES00002725	SAMN02789415	GTEX-ZE9C-0011-R3a-SM-4WKGT
RES00002796	SAMN02791572	GTEX-ZE9C-0011-R4a-SM-4WKH6
RES00002659	SAMN02791570	GTEX-ZE9C-0011-R5a-SM-5EGLO
RES00002660	SAMN02788247	GTEX-ZE9C-0011-R6a-SM-4WWCW
RES00002661	SAMN02789717	GTEX-ZE9C-0011-R7a-SM-4WWCX
RES00002797	SAMN02789538	GTEX-ZE9C-0011-R9a-SM-4WWCY
RES00002580	SAMN02792435	GTEX-ZE9C-0726-SM-4WKGA
RES00002582	SAMN02792351	GTEX-ZE9C-1126-SM-4WWBD
RES00002586	SAMN02792213	GTEX-ZE9C-1326-SM-5S2OW
RES00002724	SAMN02791511	GTEX-ZE9C-1426-SM-4WKGM
RES00002588	SAMN02793309	GTEX-ZE9C-2126-SM-4WKGY
RES00002562	SAMN02791680	GTEX-ZE9C-2326-SM-5J1NT
RES00002572	SAMN02788696	GTEX-ZE9C-2526-SM-5IJDR
RES00002560	SAMN02791710	GTEX-ZE9C-2726-SM-57WB5
RES00002561	SAMN02792542	GTEX-ZE9C-2826-SM-5S2MO
RES00002575	SAMN02791860	GTEX-ZE9C-3026-SM-4WKHB
RES00002574	SAMN02788047	GTEX-ZE9C-3126-SM-4WKHN
RES00002909	SAMN02788521	GTEX-ZEX8-0004-SM-4WKFQ
RES00002537	SAMN02790725	GTEX-ZEX8-0005-SM-4WKGE
RES00002620	SAMN02789443	GTEX-ZEX8-0008-SM-4E3JU
RES00002623	SAMN11828340	GTEX-ZEX8-0326-SM-DO92C
RES00002622	SAMN11828238	GTEX-ZEX8-0426-SM-DO92Y
RES00002540	SAMN11829745	GTEX-ZEX8-0526-SM-DO115
RES00002538	SAMN11827330	GTEX-ZEX8-0626-SM-DO118
RES00002541	SAMN02793341	GTEX-ZEX8-0726-SM-4WKH8
RES00002636	SAMN02793389	GTEX-ZEX8-0826-SM-4WKHK
RES00002542	SAMN02789575	GTEX-ZEX8-1026-SM-4WKHE
RES00002547	SAMN02793297	GTEX-ZEX8-1226-SM-5S2OK
RES00002543	SAMN02788232	GTEX-ZEX8-1326-SM-4WWEW
RES00002544	SAMN02791954	GTEX-ZEX8-1426-SM-4WKHQ
RES00002545	SAMN02790287	GTEX-ZEX8-1526-SM-4WWBE
RES00002546	SAMN02792820	GTEX-ZEX8-1626-SM-4WKG7
RES00002550	SAMN02791172	GTEX-ZEX8-1826-SM-57WBH
RES00002551	SAMN02791467	GTEX-ZEX8-1926-SM-4WKFR
RES00002552	SAMN02789168	GTEX-ZEX8-2026-SM-4WKF3
RES00002627	SAMN02791967	GTEX-ZEX8-2226-SM-57WC6
RES00002554	SAMN02792340	GTEX-ZEX8-2326-SM-5S2MN
RES00002555	SAMN02790049	GTEX-ZEX8-2426-SM-4WKG4
RES00002556	SAMN11826930	GTEX-ZEX8-2526-SM-DO92M
RES00002624	SAMN11829614	GTEX-ZEX8-2626-SM-DO92R
RES00002558	SAMN02791847	GTEX-ZF28-0005-SM-4WKH3
RES00002577	SAMN02789176	GTEX-ZF28-0008-SM-4E3K3
RES00002559	SAMN02787269	GTEX-ZF28-0011-R10a-SM-4WWEH
RES00002658	SAMN02790975	GTEX-ZF28-0011-R11a-SM-4WWEI
RES00002667	SAMN02790781	GTEX-ZF28-0011-R1a-SM-4WWD1
RES00002725	SAMN02789125	GTEX-ZF28-0011-R3a-SM-4WWDA
RES00002659	SAMN02792252	GTEX-ZF28-0011-R5a-SM-4WWCZ
RES00002660	SAMN02788973	GTEX-ZF28-0011-R6a-SM-4WKHI
RES00002661	SAMN02787445	GTEX-ZF28-0011-R7a-SM-4WKF5
RES00002662	SAMN02791131	GTEX-ZF28-0011-R8a-SM-4WWFW
RES00002797	SAMN02790832	GTEX-ZF28-0011-R9a-SM-4WWDY
RES00002560	SAMN02792262	GTEX-ZF28-0126-SM-4WKGK
RES00002561	SAMN02793631	GTEX-ZF28-0226-SM-5S2OE
RES00002562	SAMN02793472	GTEX-ZF28-0526-SM-4WKGW
RES00002568	SAMN02787438	GTEX-ZF28-0726-SM-4WKFU
RES00002567	SAMN02789025	GTEX-ZF28-0826-SM-4WKGJ
RES00002580	SAMN02791401	GTEX-ZF28-1026-SM-4WKGV
RES00002586	SAMN02791566	GTEX-ZF28-1426-SM-5S2OG
RES00002588	SAMN02793394	GTEX-ZF28-2526-SM-57WFH
RES00002576	SAMN02789723	GTEX-ZF28-2926-SM-4WKG1
RES00002575	SAMN02787654	GTEX-ZF28-3026-SM-4WKHP
RES00002574	SAMN02787925	GTEX-ZF28-3126-SM-4WKFC
RES00002590	SAMN02787259	GTEX-ZF29-0002-SM-4WKF2
RES00002522	SAMN02791020	GTEX-ZF29-0006-SM-4WKGQ
RES00002527	SAMN02793720	GTEX-ZF29-0126-SM-4WKGZ
RES00002597	SAMN02787604	GTEX-ZF29-0226-SM-4WKHO
RES00002598	SAMN02793417	GTEX-ZF29-0326-SM-4WKFB
RES00002528	SAMN02791061	GTEX-ZF29-0426-SM-4WKFN
RES00002595	SAMN02792159	GTEX-ZF29-0626-SM-4WKHD
RES00002593	SAMN11828099	GTEX-ZF29-0726-SM-DO92H
RES00002529	SAMN11828388	GTEX-ZF29-0826-SM-5S2O2
RES00002534	SAMN02790455	GTEX-ZF29-0926-SM-4WKFZ
RES00002592	SAMN02791504	GTEX-ZF29-1026-SM-4WKGC
RES00002596	SAMN02789670	GTEX-ZF29-1126-SM-4WKGO
RES00002602	SAMN02787693	GTEX-ZF29-1226-SM-4WKH1
RES00002603	SAMN11823730	GTEX-ZF29-1326-SM-DNZYV
RES00002604	SAMN11830147	GTEX-ZF29-1426-SM-DO11G
RES00002605	SAMN02791145	GTEX-ZF29-1526-SM-4WKF7
RES00002599	SAMN02792101	GTEX-ZF29-1626-SM-4WKFJ
RES00002601	SAMN02788252	GTEX-ZF29-1726-SM-4WKFV
RES00002600	SAMN02788064	GTEX-ZF29-1826-SM-4WKG8
RES00002533	SAMN02789606	GTEX-ZF29-1926-SM-5S2P1
RES00002731	SAMN11825703	GTEX-ZF29-2026-SM-DNZYW
RES00002535	SAMN11830319	GTEX-ZF29-2126-SM-DNZYX
RES00002524	SAMN02788824	GTEX-ZF29-2226-SM-4WWB9
RES00002606	SAMN11825748	GTEX-ZF29-2326-SM-DO92K
RES00002525	SAMN11827120	GTEX-ZF29-2426-SM-DO92G
RES00002526	SAMN11828269	GTEX-ZF29-2526-SM-DO92N
RES00002657	SAMN02793277	GTEX-ZF29-2626-SM-4WWBA
RES00002732	SAMN02788296	GTEX-ZF2S-0004-SM-4WKFE
RES00002609	SAMN02787548	GTEX-ZF2S-0006-SM-4WKHF
RES00002610	SAMN02792638	GTEX-ZF2S-0008-SM-4E3IK
RES00002743	SAMN02787707	GTEX-ZF2S-0126-SM-4WKFO
RES00002903	SAMN02787897	GTEX-ZF2S-0326-SM-4WKGD
RES00002733	SAMN02789611	GTEX-ZF2S-0626-SM-4WKH2
RES00002865	SAMN02789385	GTEX-ZF2S-0826-SM-4WWBI
RES00002735	SAMN02788596	GTEX-ZF2S-0926-SM-4WWBJ
RES00002736	SAMN11824109	GTEX-ZF2S-1026-SM-9QEGK
RES00002613	SAMN02787903	GTEX-ZF2S-1126-SM-4WKHH
RES00002741	SAMN02792197	GTEX-ZF2S-1226-SM-4WWAX
RES00002614	SAMN02792845	GTEX-ZF2S-1326-SM-4WWAZ
RES00002742	SAMN02791695	GTEX-ZF2S-1426-SM-57WET
RES00002612	SAMN02788896	GTEX-ZF2S-1526-SM-5S2OO
RES00002880	SAMN02787676	GTEX-ZF2S-1626-SM-57WES
RES00002738	SAMN02790857	GTEX-ZF2S-1726-SM-57WFT
RES00002740	SAMN02788301	GTEX-ZF2S-1826-SM-4WKFF
RES00002739	SAMN02791450	GTEX-ZF2S-1926-SM-4WWAN
RES00002745	SAMN02789067	GTEX-ZF2S-2026-SM-5E461
RES00002618	SAMN02791432	GTEX-ZF2S-2126-SM-4WWAY
RES00002617	SAMN02792920	GTEX-ZF2S-2326-SM-4WWCE
RES00002746	SAMN02792594	GTEX-ZF2S-2426-SM-5DUXV
RES00002867	SAMN02790498	GTEX-ZF2S-2526-SM-5CVNT
RES00002866	SAMN02789720	GTEX-ZF2S-3026-SM-4WWCH
RES00002732	SAMN02788948	GTEX-ZF3C-0001-SM-4WWAW
RES00002609	SAMN02790690	GTEX-ZF3C-0005-SM-4WWAR
RES00002610	SAMN02787780	GTEX-ZF3C-0008-SM-4E3IL
RES00002617	SAMN11826984	GTEX-ZF3C-0126-SM-DO92D
RES00002747	SAMN02792130	GTEX-ZF3C-0226-SM-4WWB3
RES00002618	SAMN02788619	GTEX-ZF3C-0326-SM-4WWBF
RES00002746	SAMN02789596	GTEX-ZF3C-0526-SM-4WWBG
RES00002880	SAMN11827840	GTEX-ZF3C-0626-SM-DO92O
RES00002611	SAMN11830460	GTEX-ZF3C-0826-SM-DO11E
RES00002733	SAMN11827279	GTEX-ZF3C-0926-SM-DO92P
RES00002612	SAMN02788261	GTEX-ZF3C-1026-SM-5S2OC
RES00002865	SAMN02790382	GTEX-ZF3C-1126-SM-57WEG
RES00002736	SAMN02788550	GTEX-ZF3C-1226-SM-4WWCB
RES00002737	SAMN02791922	GTEX-ZF3C-1326-SM-5A5MF
RES00002735	SAMN02789233	GTEX-ZF3C-1426-SM-4WWCD
RES00002741	SAMN02793329	GTEX-ZF3C-1626-SM-4WWB4
RES00002734	SAMN02789881	GTEX-ZF3C-2026-SM-4WWB5
RES00002745	SAMN11823721	GTEX-ZF3C-2326-SM-5S2NC
RES00002909	SAMN02787671	GTEX-ZG7Y-0003-SM-4WWEJ
RES00002537	SAMN02793802	GTEX-ZG7Y-0006-SM-4WWEA
RES00002621	SAMN02789405	GTEX-ZG7Y-0126-SM-4WWEX
RES00002542	SAMN02793483	GTEX-ZG7Y-0326-SM-4WWEY
RES00002622	SAMN02792158	GTEX-ZG7Y-0926-SM-5EQ6O
RES00002540	SAMN02791955	GTEX-ZG7Y-1026-SM-4WWDG
RES00002544	SAMN02787463	GTEX-ZG7Y-1126-SM-4WWEZ
RES00002543	SAMN02789324	GTEX-ZG7Y-1326-SM-4WWBL
RES00002623	SAMN02787411	GTEX-ZG7Y-1426-SM-4WWBM
RES00002547	SAMN02793383	GTEX-ZG7Y-1626-SM-5S2NO
RES00002549	SAMN02788808	GTEX-ZG7Y-1826-SM-4WWD3
RES00002550	SAMN11830821	GTEX-ZG7Y-1926-SM-DNZZ5
RES00002541	SAMN11829008	GTEX-ZG7Y-2026-SM-DO91N
RES00002551	SAMN11823954	GTEX-ZG7Y-2126-SM-DO117
RES00002552	SAMN11829598	GTEX-ZG7Y-2226-SM-DO92I
RES00002628	SAMN11829898	GTEX-ZG7Y-2326-SM-DO92L
RES00002637	SAMN11828828	GTEX-ZG7Y-2426-SM-DO11H
RES00002748	SAMN02789759	GTEX-ZGAY-0006-SM-4WWAQ
RES00002760	SAMN02789787	GTEX-ZGAY-0226-SM-4WWAL
RES00002906	SAMN02792663	GTEX-ZGAY-0326-SM-57WF5
RES00002907	SAMN02787207	GTEX-ZGAY-0426-SM-4WWAM
RES00002750	SAMN02791195	GTEX-ZGAY-0526-SM-4WWBB
RES00002751	SAMN11830523	GTEX-ZGAY-0626-SM-DO92E
RES00002841	SAMN11830164	GTEX-ZGAY-0726-SM-DO91O
RES00002752	SAMN02792539	GTEX-ZGAY-0826-SM-4WWEP
RES00002753	SAMN02790384	GTEX-ZGAY-0926-SM-4WWBQ
RES00002761	SAMN02793041	GTEX-ZGAY-1026-SM-4WWBR
RES00002756	SAMN02789497	GTEX-ZGAY-1126-SM-4WWBS
RES00002845	SAMN11823527	GTEX-ZGAY-1226-SM-DO92W
RES00002849	SAMN02792598	GTEX-ZGAY-1326-SM-5S2NS
RES00002847	SAMN11823530	GTEX-ZGAY-1526-SM-DO11O
RES00002844	SAMN11827973	GTEX-ZGAY-1626-SM-DNZZ3
RES00002759	SAMN11830071	GTEX-ZGAY-1726-SM-DO91P
RES00002754	SAMN11830293	GTEX-ZGAY-1826-SM-DO91Q
RES00002758	SAMN02792441	GTEX-ZGAY-2126-SM-4YCFB
RES00002846	SAMN02792557	GTEX-ZGAY-2226-SM-4YCCX
RES00002941	SAMN02788381	GTEX-ZLFU-0126-SM-5EQMN
RES00002787	SAMN02793492	GTEX-ZLFU-0226-SM-4WWFH
RES00002786	SAMN02792274	GTEX-ZLFU-0326-SM-4WWBK
RES00002911	SAMN02793316	GTEX-ZLFU-0526-SM-4WWBN
RES00002793	SAMN02791001	GTEX-ZLFU-0626-SM-4WWBO
RES00002913	SAMN02788213	GTEX-ZLFU-0726-SM-57WF6
RES00002914	SAMN02791774	GTEX-ZLFU-0826-SM-4WWBP
RES00002789	SAMN02787891	GTEX-ZLFU-0926-SM-5P9F8
RES00002790	SAMN02793586	GTEX-ZLFU-1026-SM-5EQMZ
RES00002916	SAMN11824680	GTEX-ZLFU-1126-SM-DO11K
RES00002928	SAMN11827088	GTEX-ZLFU-1326-SM-DO11R
RES00002929	SAMN02787241	GTEX-ZLFU-1426-SM-4WWEU
RES00002943	SAMN02788726	GTEX-ZLFU-1526-SM-4WWBT
RES00002794	SAMN02790473	GTEX-ZLFU-1726-SM-4WWBU
RES00002653	SAMN02788224	GTEX-ZLFU-1826-SM-4WWBV
RES00002785	SAMN02789968	GTEX-ZLFU-2026-SM-4WWG2
RES00002651	SAMN11830184	GTEX-ZLFU-2126-SM-DO931
RES00002915	SAMN11824424	GTEX-ZLFU-2226-SM-EXUS7
RES00002650	SAMN11828232	GTEX-ZLFU-2426-SM-DO92Q
RES00002652	SAMN11830382	GTEX-ZLFU-2526-SM-DO91K
RES00002648	SAMN11824066	GTEX-ZLFU-2626-SM-DO91L
RES00002590	SAMN02791289	GTEX-ZLV1-0001-SM-4WWAO
RES00002522	SAMN02792719	GTEX-ZLV1-0005-SM-4WWAP
RES00002593	SAMN02787652	GTEX-ZLV1-0126-SM-4WWBZ
RES00002594	SAMN02788151	GTEX-ZLV1-0226-SM-4WWC1
RES00002592	SAMN02788538	GTEX-ZLV1-0426-SM-4WWC2
RES00002603	SAMN02789418	GTEX-ZLV1-0526-SM-4WWD4
RES00002602	SAMN02792137	GTEX-ZLV1-0626-SM-4WWF6
RES00002605	SAMN11824698	GTEX-ZLV1-0826-SM-DO11P
RES00002529	SAMN02788565	GTEX-ZLV1-0926-SM-5S2MR
RES00002599	SAMN02788838	GTEX-ZLV1-1126-SM-4WWBW
RES00002601	SAMN02793558	GTEX-ZLV1-1226-SM-4WWBX
RES00002600	SAMN11829522	GTEX-ZLV1-1326-SM-DO11Q
RES00002533	SAMN11829963	GTEX-ZLV1-1426-SM-DO92Z
RES00002534	SAMN11827915	GTEX-ZLV1-1526-SM-DO91J
RES00002524	SAMN02788299	GTEX-ZLV1-1826-SM-5FQU5
RES00002526	SAMN02790161	GTEX-ZLV1-1926-SM-5FQSF
RES00002657	SAMN02789315	GTEX-ZLV1-2026-SM-5EQMB
RES00002525	SAMN02791990	GTEX-ZLV1-2126-SM-4WWD2
RES00002732	SAMN02792151	GTEX-ZLWG-0004-SM-4WWD5
RES00002610	SAMN02788023	GTEX-ZLWG-0008-SM-4E3J4
RES00002743	SAMN02790711	GTEX-ZLWG-0126-SM-4WWC5
RES00002734	SAMN02793185	GTEX-ZLWG-0326-SM-4WWC7
RES00002903	SAMN02788126	GTEX-ZLWG-0426-SM-4WWFA
RES00002611	SAMN02787756	GTEX-ZLWG-0526-SM-4WWFB
RES00002733	SAMN02788891	GTEX-ZLWG-0626-SM-4WWFR
RES00002612	SAMN11825062	GTEX-ZLWG-0726-SM-5S2N4
RES00002880	SAMN02791846	GTEX-ZLWG-0826-SM-59888
RES00002744	SAMN02790008	GTEX-ZLWG-0926-SM-4WWC3
RES00002616	SAMN02793399	GTEX-ZLWG-1026-SM-4WWC4
RES00002615	SAMN02792397	GTEX-ZLWG-1126-SM-4WWFQ
RES00002613	SAMN02791480	GTEX-ZLWG-1226-SM-4WWFS
RES00002741	SAMN11826868	GTEX-ZLWG-1326-SM-DNZYZ
